User,Text,Date,Favorites,Retweets,Mentions,HashTags
naosalvo,Mas Paulinho oq vc tá fazendo aí em baixo Paulinho meu deus Paulinho qq isso nosa qdo eu descer a gente vai conversar Paulinho. Paulinho?,2017-02-28 23:13:02+00:00,287,734,,
naosalvo,em outra playlist,2017-02-28 22:55:34+00:00,0,1,,
naosalvo,"Leitores de SP, oh essa fofura achada na rua, tamo procurando alguem pra dar casa e carinho! Procure a @succubusisdead! RT pfv q conseguimos",2017-02-28 22:10:46+00:00,145,248,,
naosalvo,Caraio que plot twist na apuração de SP!!! Olooooocoooooo bicho!!!!!,2017-02-28 20:58:36+00:00,81,162,,
naosalvo,Qdo eu morrer quero que o Márcio Canuto faça uma transmissão ao vivo do velório. Anotem.,2017-02-28 20:57:01+00:00,90,483,,
naosalvo,A milenar arte de ficar com 1% de bateria dentro da própria casa,2017-02-28 20:51:29+00:00,211,505,,
naosalvo,hahahahaha,2017-02-28 20:44:48+00:00,0,8,,
naosalvo,Tinha que ter um jurado virado no jiraya dando ao nota abaixo de 3 pra todo mundo e filmando a reação da galera,2017-02-28 20:27:53+00:00,89,293,,
naosalvo,hahahah,2017-02-28 20:27:01+00:00,0,1,,
naosalvo,Vc só tinha UM trabalho,2017-02-28 20:19:24+00:00,99,337,,
naosalvo,"O Daniel tá diferente, como o óculos muda a pessoa https://twitter.com/cantordaniel/status/836646031022505985",2017-02-28 19:15:01+00:00,75,194,,
naosalvo,"Olá amigos que possuem uma gang, estou a procura de uma gang para me alistar. Qual o nome da sua gang?",2017-02-28 17:37:02+00:00,43,289,,
naosalvo,Já tô vendo a ponta da mangueira queirando penetrar na avenida com a cabeça focada no objetivo de pulsar o interior de cada um de nós ,2017-02-28 07:47:53+00:00,80,382,,
naosalvo,A mangueira já penetrou na avenida?,2017-02-28 07:01:37+00:00,43,174,,
naosalvo,eh complexo msm,2017-02-28 05:08:31+00:00,0,3,,
naosalvo,Termino assim meus comentários. Obg,2017-02-28 04:56:35+00:00,36,256,,
naosalvo,Cheguei para comentar o desfile do carnaval 2017!!!,2017-02-28 04:56:14+00:00,43,224,,
naosalvo,EM PLENO CARNAVAL!! AHHH NÃO ACREDITO A B S U R D O,2017-02-28 04:33:01+00:00,179,684,,
naosalvo,"Oi, eu sou ruim de puxar assunto. Puxa assunto comigo se não nunca nos falaremos mais. Abs.",2017-02-28 02:46:25+00:00,828,1030,,
naosalvo,Caraio agora no polícia 24h passou um caso de uma mulher q tava no mercado e um funcionário que tava abaixado lambeu a bunda dela (???),2017-02-28 02:19:25+00:00,59,466,,
naosalvo,que coisa foda!,2017-02-28 22:44:57+00:00,0,3,,
naosalvo,Aconselho https://open.spotify.com/user/12142356201/playlist/3XIGzfkajPSVy3TdEAeKRU,2017-02-28 22:21:19+00:00,7,47,,
naosalvo,qq tá acontecendo,2017-02-28 22:04:38+00:00,0,0,,
naosalvo,ue hahahah deveria,2017-02-28 22:01:38+00:00,0,2,,
naosalvo,ele apagou :(,2017-02-28 21:05:24+00:00,1,1,,
naosalvo,Segura o carnavalesco que ele não tem estrutura!,2017-02-28 20:59:02+00:00,20,108,,
naosalvo,pra sarrar,2017-02-28 18:59:38+00:00,1,10,,
naosalvo,sou o campeão de interação do Twitter fia hahahah ou minha TL :P,2017-02-28 17:45:52+00:00,1,1,,
naosalvo,Vcs são mto barra pesada pra mim assim não dá,2017-02-28 17:42:07+00:00,24,123,,
naosalvo,seria meu sonho,2017-02-28 17:30:32+00:00,1,25,,
naosalvo,eu umas 700,2017-02-28 07:10:52+00:00,1,6,,
naosalvo,ele me bloqueou pq perguntei se ele tinha mais de 90,2017-02-28 07:09:44+00:00,0,1,,
naosalvo,Eh foda qdo vc tá sonolento e PLAU a mangueira chega com tudo e vc fica perdido tentando entender td q tá acontecendo,2017-02-28 07:06:37+00:00,42,195,,
naosalvo,Eu não gosto da mangueira vindo mto tarde não,2017-02-28 07:05:37+00:00,33,131,,
naosalvo,aguardo contato,2017-02-28 05:08:04+00:00,0,1,,
naosalvo,Parabéns a todas as escolas,2017-02-28 04:56:25+00:00,40,201,,
naosalvo,dibra a minha casa Dibra a minha vida Dibra minha estrutura Dibra tds as feridas,2017-02-28 03:13:40+00:00,22,126,,
naosalvo,no mundo???!?!!! Até q n foi tanto então,2017-02-28 02:41:22+00:00,0,68,,
naosalvo,"morreu td com a perninha igual, q tragédia",2017-02-28 02:40:42+00:00,8,156,,
naosalvo,pq tá td fedido em SP,2017-02-28 02:09:06+00:00,1,16,,
naosalvo,um cu,2017-02-28 02:05:38+00:00,4,15,,
naosalvo,Ah.......... então vou gastar em pudim mesmo,2017-02-27 22:42:06+00:00,309,836,,
naosalvo,MEODEOS,2017-02-27 22:40:19+00:00,0,5,,
naosalvo,Já tô me aquecendo aqui,2017-02-27 22:35:18+00:00,2,87,,
naosalvo,q porra de dica é essa james vai se fuder caralho pqp,2017-02-27 22:30:45+00:00,3,31,,
naosalvo,"Pessoal, estou prestes a me magoar. Falta uns 40min. Ces tem alguma sugestão para aliviar um pouco?",2017-02-27 22:29:44+00:00,34,242,,
naosalvo,Meu CSGO ta igual o carnaval,2017-02-27 22:27:24+00:00,36,218,,
naosalvo,Espero que vcs estejam dormindo Estamos de olho....,2017-02-27 09:06:00+00:00,24,169,,
naosalvo,Não vejo a hora de ver a transmissão ao vivo do DJ Malboro,2017-02-26 18:29:00+00:00,50,238,,
naosalvo,Liguei pro meu pai aqui pra falar q sai na capa da @Exame pra ver se ganho moral aí ele me responde q já comprou ontem. O veio tá ligeiro...,2017-02-26 00:40:14+00:00,3,318,@exame,
