User,Text,Date,Favorites,Retweets,Mentions,HashTags
naosalvo,@Nane_Alcantara tenho que comprar umas meias antes,2014-07-31 22:56:36+00:00,0,0,,
naosalvo,@paaaty to gostosa hj ahuhua,2014-07-31 22:55:30+00:00,0,0,@paaaty,
naosalvo,@livraz hahahah CALMAAAA =**,2014-07-31 22:55:09+00:00,0,0,@livraz,
naosalvo,"@StehCarillo @larissacoelhooo são + 5mil fotos kkk n da tempo! só colocamos a pessoa q mandou, tem gente q quer q coloque curriculo ate kkk",2014-07-31 22:44:55+00:00,0,1,@larissacoelhooo,
naosalvo,@tatyplummer entra no http://vaidoa.tumblr.com/ bjs,2014-07-31 22:43:48+00:00,1,1,@tatyplummer,
naosalvo,"@tatyplummer faço todo ano, preste mais atenção nas datas =)",2014-07-31 22:39:46+00:00,1,1,@tatyplummer,
naosalvo,@VitorKloss onde?!,2014-07-31 22:26:20+00:00,0,1,,
naosalvo,@sasa_varela manda um bjo,2014-07-31 22:25:23+00:00,1,2,@sasa_varela,
naosalvo,@edgardbaiao @lolhehehe sorriso do lagarto day,2014-07-31 22:16:01+00:00,0,0,@edgardbaiao @lolhehehe,
naosalvo,"PARTE 32 (carai, não para) http://www.naosalvo.com.br/lingerieday-2014-parte-32/ #LingerieDay",2014-07-31 22:12:56+00:00,2,8,,#LingerieDay
naosalvo,@CalaangoPvP kd a calcinha? coloca,2014-07-31 21:49:07+00:00,1,1,@CalaangoPvP,
naosalvo,"Pulei a PARTE 30 do #LingerieDay , toma TI-MÊ: http://www.naosalvo.com.br/lingerieday-2014-parte-30/",2014-07-31 21:48:41+00:00,0,7,,#LingerieDay
naosalvo,#LINGERIEDAY 2014 (Parte 31) http://peitos.tk/XleJsn (n sei se pulei alguma parte mais hahhah),2014-07-31 21:20:06+00:00,0,9,,#LINGERIEDAY
naosalvo,@hellengomes ! http://www.naosalvo.com.br/lingerieday-2014-parte-33/? !,2014-07-31 20:50:34+00:00,0,1,@hellengomes,
naosalvo,@hi_butterfly @vanessaleao tem q fazer DNA,2014-07-31 20:02:20+00:00,0,1,@hi_butterfly @vanessaleao,
naosalvo,Oh a PARTE 28 do #LingerieDay completa ai! &gt;&gt;&gt; http://peitos.tk/1u4pQk5 Que tem a @FerGabi,2014-07-31 19:45:47+00:00,10,47,@FerGabi,#LingerieDay
