User,Text,Date,Favorites,Retweets,Mentions,HashTags
naosalvo,"Não tem jeito, com o celular se vc tirar uma foto da lua ou da luz do poste da na mesma",2015-07-31 23:58:54+00:00,206,219,,
naosalvo,Só passandon pra avisar que as fotos que vcs tão tirando da lua tão uma bosta,2015-07-31 23:54:25+00:00,378,285,,
naosalvo,"Eqto vc pegou trânsito hj pra chegar em casa, o Marcelo Rezende e o Percival estavam de patinete na marginal http://www.naosalvo.com.br/enquanto-isso-marcelo-rezende-e-percival-estao-andando-de-patinete-na-marginal/ HAHAHAHA",2015-07-31 22:55:58+00:00,8,23,,
naosalvo,Entrando aqui ao vivo com o pessoal da @Ubisoft_Brasil pra mostrar minhas habilidades gamers (passar vergonha) http://www.twitch.tv/ubisoftbrasil#7819,2015-07-31 21:00:22+00:00,1,13,,
naosalvo,@piterthomaz atende!,2015-07-31 19:41:15+00:00,1,2,@piterthomaz,
naosalvo,Chega sexta eu já to no trabalho assim,2015-07-31 17:29:31+00:00,171,137,,
naosalvo,Inclusive aceito sugestões de nomes para um possível Podcast que sejam mais criativos que Não Salvo Cast. Se não vai esse mesmo...hahahah,2015-07-31 16:06:57+00:00,1,23,,
naosalvo,@cahrolls @Mix_Tv hahahha,2015-07-31 16:04:49+00:00,0,0,@Cahrolls @Mix_Tv,
naosalvo,@thiagosabbah @MRG @azaghal HAHAHHAHA,2015-07-31 16:03:54+00:00,0,0,@MRG @azaghal,
naosalvo,@LuizThunderbird eu sou msm hahahh,2015-07-31 16:02:17+00:00,0,1,@LuizThunderbird,
naosalvo,@blogandotudo HAHAHAHHAHAHA,2015-07-31 16:00:28+00:00,0,0,,
naosalvo,Meu sonho era fazer um podcast pro proletariado escutar no busao e no metrô mas não tenho as manhãs...vou correr atrás,2015-07-31 16:00:16+00:00,4,58,,
naosalvo,"Ouvindo @MRG com abertura de pagode, que coisa maravilhosa..",2015-07-31 15:59:17+00:00,2,37,@MRG,
naosalvo,essas montagens caseiras do youtube as vezes são melhores que as musicas ahuhuahuahu,2015-07-31 15:05:26+00:00,7,21,,
naosalvo,Vem comigo https://youtu.be/iwG4lrEKWuA Sinta a musica entrando na sua corrente sanguínea e saindo em forma de lagrima pelos seus olhos tristes,2015-07-31 15:01:03+00:00,15,27,,
naosalvo,@FeBochecha hahahha,2015-07-31 13:13:51+00:00,0,0,,
naosalvo,Da oi pra visita filho,2015-07-31 12:51:17+00:00,680,546,,
naosalvo,"Eita. Segundo dia seguido q eu twitto enqto durmo, oq ta acontecendo!?!!!",2015-07-31 11:37:22+00:00,4,32,,
naosalvo,Bom diasszzzz,2015-07-31 11:36:16+00:00,17,21,,
naosalvo,Tamarindo,2015-07-31 08:11:32+00:00,33,43,,
naosalvo,"@PaulaBeyonce só vê quem tem olhos azuis, como os meus",2015-07-31 23:31:19+00:00,3,11,@PaulaBeyonce,
naosalvo,@PaulaBeyonce jamais,2015-07-31 23:25:24+00:00,3,7,@PaulaBeyonce,
naosalvo,@PaulaBeyonce uma acontece,2015-07-31 23:23:44+00:00,5,21,@PaulaBeyonce,
naosalvo,@Pedruu_k @camaraorosado tinha que ter um flahmob,2015-07-31 23:07:39+00:00,1,0,,
naosalvo,@Surtomental @Ubisoft_Brasil hahah eh noz,2015-07-31 22:58:08+00:00,1,1,@Surtomental,
naosalvo,Valeu quem acompanhou a Live cmg na @Ubisoft_Brasil foi bem daora a minha habilidade montando unicórnios hahahah,2015-07-31 22:53:19+00:00,1,15,,
naosalvo,"@tvrecord não foi o bullying, foi ela ter a orelha grande pra caralho ue",2015-07-31 20:31:25+00:00,1,4,@tvrecord,
naosalvo,@i_Feer qqqqqq reclama com o TI agora!,2015-07-31 20:30:31+00:00,0,0,@i_feer,
naosalvo,"@buug_ não, o dinheiro cai do céu ahhah",2015-07-31 19:40:53+00:00,0,0,@buug_,
naosalvo,Ó o Pablo da sofrencia fazendo um lobby pró #ChegadeSofrência,2015-07-31 17:20:15+00:00,2,6,,#ChegadeSofr
naosalvo,@SeuMenezes só baixar em cada ue e ouvi o arquivo,2015-07-31 16:29:35+00:00,0,0,@SeuMenezes,
naosalvo,@elgranchicon opa!!,2015-07-31 16:06:20+00:00,0,1,,
naosalvo,@betocarbonieri po esse nome eh bom hahaha me deixa roubar,2015-07-31 16:05:29+00:00,0,0,@betocarbonieri,
naosalvo,@LuizThunderbird só de ler o nome já da um arrepio no braço,2015-07-31 16:03:42+00:00,0,3,@LuizThunderbird,
naosalvo,@vamofazer acho que sou eu hahah,2015-07-31 16:02:38+00:00,0,1,,
naosalvo,@bmobr hino da cidade!,2015-07-31 16:01:26+00:00,0,0,@bmobr,
naosalvo,@Kerekisifoda chrome ta doidão,2015-07-31 16:00:42+00:00,0,0,@Kerekisifoda,
naosalvo,@liraugusto quem não gosta,2015-07-31 15:04:27+00:00,0,1,@liraugusto,
