User,Text,Date,Favorites,Retweets,Mentions,HashTags
naosalvo,Hahahahah,2016-12-31 23:58:00+00:00,0,1,,
naosalvo,"E essa foi a história anual de ANO NOVO, mais um ano de tradição como se fosse o show do Roberto Carlos Quem leu td ate aqui da like!",2016-12-31 22:03:33+00:00,63,2706,,
naosalvo,> de la pra ca eu nunca consegui repetir o mesmo feito com meus poderes mentais. Porém acho q só aparecem em situação de perigo msm...,2016-12-31 22:02:28+00:00,64,420,,
naosalvo,"> Ok q ele deve ter tido um segundo de clareza, ficou nervoso e teve um ataque do coração, mas prefiro a versão paranormal da coisa",2016-12-31 22:00:17+00:00,53,397,,
naosalvo,> foi nesse dia q percebi que só existia uma explicação pra eu não ter me machucado e provocado um infarto só com o olhar. Eu sou um Xmen.,2016-12-31 21:59:58+00:00,98,738,,
naosalvo,"> a familia dele ficou em volta tentando ajudar, chegou uma ambulancia, fizeram massagem cardiaca e o cara saiu desmaiado do lugar >",2016-12-31 21:59:34+00:00,59,332,,
naosalvo,"> e naquele momento eu olhei com td minha raiva diretamente nos olhos, xingando tds as gerações da familia dele por pensamento...",2016-12-31 21:57:39+00:00,91,484,,
naosalvo,"> ele simplesmente acendeu os fogos, ficou girando e a parada voou exatamente onde tava a maior concentração de pessoas, inclusive a gente",2016-12-31 21:51:52+00:00,59,353,,
naosalvo,"> tinha um tiozão bebado que ao invés de mirar os fogos dele em direção ao mar, adivinha? mirou em direção as pessoas na calçada >",2016-12-31 21:51:05+00:00,63,367,,
naosalvo,"> qd começa essa queima paralela eu e meus pais a gente sai da areia e vai pro calçadão pq minha mãe tem medo, e foi oq a gente fez, porém >",2016-12-31 21:50:41+00:00,59,349,,
naosalvo,> e pode ver q só compra esses fogos tio cachaceiro. As vezes sem o dedão da mão direita pq já perdeu no ano anterior Nunca é pessoa de bem,2016-12-31 21:50:11+00:00,109,494,,
naosalvo,"> porém qdo isso acaba, existe uma queima paralela de fogos, que normalmente são aqueles rojão de 12 tiros que só FDP sem costume compra >",2016-12-31 21:49:27+00:00,71,403,,
naosalvo,"> é o de sempre: fogos, luzes, familia se abraçando, gente caindo ao pular 7 ondas, criança brincando com macumba, td normal ate ai >",2016-12-31 21:48:47+00:00,96,468,,
naosalvo,O maior sonho de todo brasileiro com conta no Twitter,2016-12-31 20:54:54+00:00,122,314,,
naosalvo,salmon,2016-12-31 20:52:43+00:00,0,7,,
naosalvo,hahahah,2016-12-31 20:34:24+00:00,0,1,,
naosalvo,Fiz essa imagem em 2009 e existe uma grande possibilidade de vc ver alguma versão dela no Facebook hoje hahahah,2016-12-31 20:29:30+00:00,351,596,,
naosalvo,hahaha,2016-12-31 06:21:01+00:00,0,3,,
naosalvo,12seg de destruição,2016-12-31 06:15:33+00:00,939,1502,,
naosalvo,Ronda sambou mais que meu tio bebado no Natal tentando dar comida pro ventilador achando que era o cachorro,2016-12-31 05:59:34+00:00,161,598,,
naosalvo,"Você se emocionou, riu e ficou sem chão com a versão 2016 da tradicional historia de ANO NOVO do Cid?",2016-12-31 22:06:29+00:00,7,121,,
naosalvo,"> eu não sei até hoje se ele morreu ou não, aconteceu na ponta da praia em Santos há uns 20 anos atras, eu era bem criança ainda >",2016-12-31 22:01:09+00:00,48,357,,
naosalvo,"> prefiro acreditar q eu tenho poderes incontroláveis q só aparecem em situações extremas, e é melhor ninguem mexer cmg >",2016-12-31 22:00:38+00:00,70,417,,
naosalvo,"> o tiozão pareceu que teve um segundo de lucidez, fez uma cara de QQEUFIZ! caiu no chão e começou a ter um ataque >",2016-12-31 21:58:54+00:00,63,346,,
naosalvo,"> o mundo parou, parecia uma cena de faroste, só tinha eu e ele naquele momento, 50 metros de distancia mas parecia que tava cara a cara >",2016-12-31 21:56:17+00:00,62,392,,
naosalvo,"> ficou cheio de cinzas e furou a camiseta e eu nem tava entendendo nada, mas a primeira coisa q eu fiz foi olhar exatamente pro tiozão >",2016-12-31 21:55:10+00:00,60,365,,
naosalvo,> o rojão veio direto no meu peito! POWBOM POWBOMPOW! e eu na hora achei q tinha batido palma mto alto e nem me toquei oq tinha acontecido >,2016-12-31 21:54:38+00:00,65,425,,
naosalvo,"> imagina a cena, todo mundo correndo de um tiro de rojão em linha reta e eu o unico parado olhando pro nada batendo palma sozinho (?) >",2016-12-31 21:53:48+00:00,61,396,,
naosalvo,"> até hoje não sei pq tava batendo palma sozinho..... acho q tava animado com um novo ano, igual a gente ta nessa virada. Ilusão.",2016-12-31 21:53:32+00:00,65,413,,
naosalvo,"> só q td mundo já tava prestando atenção e saiu correndo, menos EU, q tava completamente distraído batendo palma sozinho q nem retardado >",2016-12-31 21:52:29+00:00,63,407,,
naosalvo,> la em Santos tem a tradicional queima de fogos q a prefeitura faz e dura 15min e a gente sempre ia la assistir essa maravilha >,2016-12-31 21:48:07+00:00,57,366,,
naosalvo,"Td começou na noite da virada de ano, muitos anos atrás, na cidade de São Chorão, Santos E como em td ano fui pra praia com meus pais >",2016-12-31 21:47:28+00:00,65,393,,
naosalvo,~~~~~~~~~~~~~~~~~~~~~~~~~~ ~~~senta que lá vem história~~~ ~~~~~~~~~~~~~~~~~~~~~~~~~~ desculpa pelo flood desde já é uma vez por ano só,2016-12-31 21:46:37+00:00,39,321,,
naosalvo,Vcs estão prontas crianças!?!?!,2016-12-31 21:45:13+00:00,45,276,,
naosalvo,"A msm história q eu conto há 6anos nessa rede de microblogging vulgo Twitter. Espero q estejam prontos pra leitura, RTs e FAVs Pode começar?",2016-12-31 21:44:14+00:00,17,271,,
naosalvo,Em 2min começo.........,2016-12-31 21:41:58+00:00,7,109,,
naosalvo,"AMIGOS DO TWITTER PARA TUDO CHEGOU AQUELE MOMENTO TÃO AGUARDADO DESSA CONTA, O MOMENTO DE CONTAR A TRADICIONAL HISTÓRIA ANUAL DE ANO NOVO!!!",2016-12-31 21:41:43+00:00,24,268,,
naosalvo,bem lembrado,2016-12-31 21:02:54+00:00,0,7,,
naosalvo,"legal que eu nem sei se ta fazendo esse sol todo que vcs andam falando pq td dia eu to acordando 5 da tarde, mas acredito",2016-12-31 20:54:12+00:00,18,155,,
naosalvo,faz sentido,2016-12-31 20:36:25+00:00,0,9,,
naosalvo,acho que a polícia leva,2016-12-31 20:33:06+00:00,0,4,,
naosalvo,o homem do futuro!,2016-12-31 16:36:22+00:00,0,4,,
naosalvo,vê meu último Tweet q tem a luta td hahahah,2016-12-31 06:16:54+00:00,1,6,,
naosalvo,"tem nada demais gente, chega de tabu, até a sandy curte ue",2016-12-31 06:01:10+00:00,0,4,,
naosalvo,"Acontece, compra pomada https://twitter.com/aquamenes/status/815073489174614017",2016-12-31 05:56:38+00:00,2,52,,
naosalvo,HAHAHAHAHAHAHAHAHAHAH,2016-12-31 05:52:28+00:00,0,1,,
naosalvo,Dessa vez passa Gabriela,2016-12-31 05:51:44+00:00,1,51,,
naosalvo,A Amanda é o 2016 e a Ronda é nossos sonhos,2016-12-31 05:50:54+00:00,372,474,,
naosalvo,QUE PAULADA SENHOR SÓ SOCÃO NAQUELA LINDA FACE AGORA DESCONFIGURADA,2016-12-31 05:49:11+00:00,212,411,,
naosalvo,MEU DEUS,2016-12-31 05:48:22+00:00,36,112,,
naosalvo,Quem vence a luta de hoje? Valendo seu cu. Se perder a aposta tem que liberar até 2017.,2016-12-31 05:44:54+00:00,19,58,,
naosalvo,Minha previsão pra 2017,2016-12-31 02:32:05+00:00,736,783,,
naosalvo,deveria,2016-12-31 02:29:30+00:00,0,1,,
naosalvo,Não sei pq esse post não apareceu na retrospectiva da Globo?!?!? http://www.naosalvo.com.br/vizinho-que-nao-gosta-de-som-alto-acaba-pendurado/,2016-12-31 02:23:19+00:00,41,164,,
naosalvo,gata eu te odeio mas seu cabelo é tão brilhoso que esqueço,2016-12-31 02:17:51+00:00,58,243,,
naosalvo,cc @CamilaPitanga,2016-12-31 02:03:47+00:00,1,2,@CamilaPitanga,
naosalvo,Deus me livre,2016-12-31 00:02:31+00:00,0,2,,
naosalvo,As vzs me preocupo de alienígenas passarem aqui para estudar o ser humano e focar justamente em alguém fazendo a dancinha do romano,2016-12-30 23:35:22+00:00,246,732,,
naosalvo,Faz o teste com teu namorado,2016-12-30 20:37:30+00:00,9,80,,
naosalvo,Acabei de abrir um de um cara pedindo dinheiro pra comprar uma moto Véi........... qq eu tenho com isso!?!?!!!!!! PQPFICODOIDODACABEÇA,2016-12-30 19:53:29+00:00,7,211,,
naosalvo,Eu tinha estabelecido a meta de zerar meus emails não lidos nessa ultima semana de dezembro. Ainda faltam 900. Não vai dá não..............,2016-12-30 19:46:45+00:00,8,251,,
naosalvo,Retrospectiva 2016,2016-12-30 19:42:38+00:00,380,429,,
naosalvo,gostaria de lembrar quem em 2012 a teoria REAL já tinha sido revelada,2016-12-30 19:07:17+00:00,0,14,,
naosalvo,Depois que eu tirei a foto a primeira pergunta dele.foi: Vc vai colocar na rede mundial? HAHAHSHSHAHAHAHAHAHHAHSHS,2016-12-30 17:54:18+00:00,28,683,,
naosalvo,QUE VONTADE DE FUDE GAROTA FAZER OQQQQQQQQQQQQQQQ MEU PAI TE AMA,2016-12-30 17:49:19+00:00,252,1149,,
naosalvo,Essa é boa pra ouvir antes de virar o ano e repensar nas merda que fez https://twitter.com/Intratavel_/status/814887684871258112,2016-12-30 17:39:02+00:00,17,78,,
naosalvo,Mto bom Bom demais Bombombom,2016-12-30 17:32:55+00:00,10,75,,
naosalvo,Meudeusdoceo como coca cola gelada é bom!,2016-12-30 17:31:03+00:00,132,436,,
naosalvo,Hoje é dia de contar minha classica história anual de ano novo! 6 anos contando a mesma história no Twitter...,2016-12-30 16:50:46+00:00,11,279,,
naosalvo,qual,2016-12-30 07:26:36+00:00,0,0,,
naosalvo,Eu não acredito que não tô conseguindo dormir pq tô com a música do Magrelin na cabeça hahahahah pqp que inferno pq fui relembrar disso hj!!,2016-12-30 07:20:54+00:00,19,306,,
naosalvo,Toma ai uns 50 reais,2016-12-30 06:49:24+00:00,73,287,,
naosalvo,https://youtu.be/QvW61K2s0tA,2016-12-30 06:26:13+00:00,4,34,,
naosalvo,justo,2016-12-30 05:35:53+00:00,0,1,,
naosalvo,contenha as lagrimas,2016-12-30 04:12:10+00:00,1,6,,
naosalvo,Tenho uma confissão a fazer Acabei de assistir Pulp Fiction pela primeira vez Sou uma pessoa melhor agora,2016-12-30 04:10:56+00:00,34,1047,,
naosalvo,oh a outra respondendo com meme Tweet de 2013,2016-12-30 01:24:51+00:00,1,27,,
naosalvo,Faustop,2016-12-29 23:44:36+00:00,0,9,,
naosalvo,Achei um ensaio sensual que tem a sua cara,2016-12-29 23:02:08+00:00,443,737,,
naosalvo,sei como é,2016-12-29 21:47:03+00:00,5,69,,
naosalvo,Uma saudades........... ,2016-12-29 20:38:21+00:00,159,326,,
naosalvo,huahuhua outras oportunidades virão,2016-12-29 20:11:28+00:00,0,2,,
naosalvo,será?,2016-12-29 19:47:32+00:00,2,71,,
naosalvo,#falsocid,2016-12-29 19:06:42+00:00,1,2,,#falsocid
naosalvo,Bateu uma saudades agora.... Uma preocupação... Como será que esta o porco Rodolpho?! Estas morto?,2016-12-29 18:49:04+00:00,43,130,,
naosalvo,#falsocid https://twitter.com/rafaerror401/status/814543058645741568,2016-12-29 18:47:28+00:00,1,72,,#falsocid
naosalvo,"Impressionante como alguém sempre ""me viu"" em algum lugar que eu não estive AhHahahaha td dia tem Tweet",2016-12-29 18:42:18+00:00,7,222,,
naosalvo,#falsocid,2016-12-29 18:06:16+00:00,22,316,,#falsocid
naosalvo,da Block,2016-12-29 17:26:36+00:00,0,1,,
naosalvo,hahahah excelente!,2016-12-29 17:03:42+00:00,0,2,,
naosalvo,Hahahaha os comentários pqp,2016-12-29 16:30:32+00:00,50,294,,
naosalvo,"Um dos meus posts favoritos do ano, com certeza hahaha",2016-12-29 15:54:55+00:00,2,131,,
naosalvo,2016 realmente foi um ano de mts perdas de famosos. Porém uma das mais emocionantes foi a do então anonimo: Magrelin,2016-12-29 15:54:29+00:00,248,672,,
naosalvo,Me achando gato hoje,2016-12-29 07:29:57+00:00,125,373,,
naosalvo,pq to danificando teu cu,2016-12-29 06:50:43+00:00,0,1,,
naosalvo,em um reino gelado os jogadores precisam mostrar suas habilidades paranormais para decifrar linhas e codigos muitas vezes psicodélicos,2016-12-29 05:14:43+00:00,15,92,,
