User,Text,Date,Favorites,Retweets,Mentions,HashTags
naosalvo,Reunião da faca no buxo,2017-04-30 21:11:30+00:00,156,568,,
naosalvo,RODRIGUINHO É O MESSI BRASILEIRO CE TÁ LOKOOOOOOOOOOO !!!!!!!!,2017-04-30 20:45:48+00:00,154,364,,
naosalvo,Pena q não existe mais aquela marcação homem a homem com jogador inteligente que seguia o jogador até na hora de beber água e cobrar lateral,2017-04-30 20:30:45+00:00,17,157,,
naosalvo,Hahahaha,2017-04-30 17:21:23+00:00,0,0,,
naosalvo,Deveria,2017-04-30 17:19:58+00:00,0,3,,
naosalvo,Acabei de instalar o Chromecast aqui na TV e quem tiver dica boa pra mudar minha vida eu tô aceitando viu :),2017-04-30 16:37:44+00:00,7,181,,
naosalvo,@Immortals @bernardobida estamos de olho! Boa sorte ae ;),2017-04-30 16:33:30+00:00,4,95,@Immortals @bernardobida,
naosalvo,DES PA CI TO,2017-04-30 15:58:35+00:00,213,395,,
naosalvo,N é pq é sabado q vc vai aceitar drogas Diga MACONHA NÃO E vá dormir,2017-04-30 03:36:05+00:00,262,502,,
naosalvo,Que susto que eu tomei pqp jsushshchbs,2017-04-30 03:30:28+00:00,32,129,,
naosalvo,,2017-04-30 03:28:36+00:00,20,53,,
naosalvo,É a minha própria mão :(,2017-04-30 02:02:48+00:00,69,677,,
naosalvo,Espermaceto de baleia azul,2017-04-29 19:33:42+00:00,1,56,,
naosalvo,Mijei Olhei pra trás e vi mictórios Percebi q tinha mijado na pia do restaurante Só consigo pensar E SE alguém tivesse entrado no banheiro,2017-04-29 19:09:06+00:00,2243,6453,,
naosalvo,"Tds as teorias sobre o garoto do Acre estão caindo pq o mlk simplesmente NÃO aparece. A minha, que era venda de livro, já n sei mais...",2017-04-29 19:01:40+00:00,40,370,,
naosalvo,Hahahahahah,2017-04-29 18:59:46+00:00,0,1,,
naosalvo,Virando uma chave da minha vida aqui que eu tinha desligado por tempo indeterminado mas q a partir dos últimos acontecimentos está religada,2017-04-29 18:30:41+00:00,20,139,,
naosalvo,Bbzao,2017-04-29 08:32:38+00:00,0,1,,
naosalvo,Deu super certo mesmo,2017-04-29 08:28:46+00:00,2,88,,
naosalvo,Curte 12 fotos minhas seguidas aí bb,2017-04-29 08:24:02+00:00,21,111,,
naosalvo,Alguns,2017-04-30 22:04:12+00:00,0,6,,
naosalvo,"O cara acredita ue, oq eu tenho com isso? Hahahaha só tirei as informações :)",2017-04-30 20:37:55+00:00,0,6,,
naosalvo,Pq sou lindo,2017-04-30 17:17:52+00:00,0,48,,
naosalvo,Quem fala assim normalmente sem estar com lavagem cerebral?!?!?! Zjjcjsnsn,2017-04-30 17:02:57+00:00,0,1,,
naosalvo,WOW,2017-04-30 16:43:35+00:00,0,1,,
naosalvo,Expliquem essa ateus,2017-04-30 03:34:24+00:00,0,1,,
naosalvo,Depende se é iPhone ou Android mas no Tweet fixado do @naoouvo ta explicadinho,2017-04-30 02:20:42+00:00,0,3,@naoouvo,
naosalvo,Me abraça,2017-04-30 02:16:24+00:00,0,4,,
naosalvo,Musicao,2017-04-30 02:13:43+00:00,0,4,,
naosalvo,Tenho nojo de quem roe unha. Só n sou drag desculpa,2017-04-30 02:11:51+00:00,0,2,,
naosalvo,Qdo vi a torneira que percebi kkk,2017-04-29 19:32:31+00:00,0,14,,
naosalvo,É possível,2017-04-29 19:05:31+00:00,0,12,,
naosalvo,Esse vídeo com o @ronaldrios tem um humor incompreendido,2017-04-29 18:37:08+00:00,0,7,@ronaldrios,
naosalvo,Essa eu já joguei fora faz tempo hahah,2017-04-29 18:36:24+00:00,0,3,,
naosalvo,Faz um do Não Salvo assim sabe sem pretencao assim sabe do nada né,2017-04-29 18:26:57+00:00,0,3,,
naosalvo,Devia colocar o atual na página tb pra comprar direto de lá,2017-04-29 18:14:13+00:00,0,1,,
naosalvo,MINHA fanfic? Hshshshshh,2017-04-29 18:04:57+00:00,0,7,,
naosalvo,Meu amor,2017-04-29 08:32:59+00:00,0,5,,
