User,Text,Date,Favorites,Retweets,Mentions,HashTags
naosalvo,"E o valentão que tentou bater em uma mulher no transito e acabou se fodendo http://www.naosalvo.com.br/o-valentao-tentou-bater-em-mulher-transito-e-acabou-se-fodendo/ vai la, vc não é o bichão?!",2015-08-31 20:58:51+00:00,24,47,,
naosalvo,Já chego no twitter assim,2015-08-31 20:26:12+00:00,479,423,,
naosalvo,@vyktorb hahaha,2015-08-31 19:41:08+00:00,0,0,@vyktorb,
naosalvo,13 imagens e gifs que resumem como foi o VMA 2015 http://www.naosalvo.com.br/13-imagens-e-gifs-resumem-como-foi-o-vma-2015/,2015-08-31 18:42:30+00:00,10,35,,
naosalvo,Não confio em crianças que falam mais de 3 frases seguidas,2015-08-31 16:00:00+00:00,72,129,,
naosalvo,Nessas horas eu me pergunto.. oq será que o Chimbinha esta fazendo agora?,2015-08-31 15:47:13+00:00,172,128,,
naosalvo,@alvaroc_ @JornalOGlobo hahahaha,2015-08-31 15:43:26+00:00,0,1,@alvaroc_ @JornalOGlobo,
naosalvo,Aeeee saiu a pegadinha! https://www.facebook.com/NaoSalvo/videos/10153210007712989/ ja to me sentindo o Cido Holanda!,2015-08-31 05:03:09+00:00,18,68,,
naosalvo,@sambajuliiana hahah,2015-08-30 19:31:58+00:00,0,0,,
naosalvo,Termina com ela...,2015-08-30 15:48:24+00:00,5,49,,
naosalvo,@juliana_macedo ahahah,2015-08-30 15:46:43+00:00,0,0,@juliana_macedo,
naosalvo,Ahhh bom! Não vi coisa! Realmente tem um jurassic park em Goiânia! Ufa... agora me diz.......pq?,2015-08-30 15:28:13+00:00,49,97,,
naosalvo,Ontem me perdi de madrugada em Goiânia e juro que passei por um parque que tinham Dinossauros. Eu bebi sim. Mas tenho ctz doq to falando!,2015-08-30 15:20:24+00:00,448,693,,
naosalvo,Vem no sinal que a parada ta loka hoje hahahaha →→→ naosalvo ,2015-08-30 05:49:54+00:00,5,29,,
naosalvo,@Lucas_CoelhoB todas,2015-08-30 05:48:23+00:00,0,1,,
naosalvo,Resumo de Goiânia: Pit Dog,2015-08-30 05:39:53+00:00,146,180,,
naosalvo,E o Vasco hein......,2015-08-29 23:24:11+00:00,45,88,,
naosalvo,"Já passei por Anápolis (nota mental: não falar analpolis q eles ficam bravos, testei) e irei em Jaraguá de Goiás tbm. N parece confiável kk",2015-08-29 17:13:51+00:00,17,72,,
naosalvo,"Vim pra Goiânia gravar uma parada pro @RedBullBR me ajuda ai, quais os melhores/piores lugares pra passear?",2015-08-29 17:11:32+00:00,9,57,@RedBullBR,
naosalvo,@kaa_laranja HAHAHAH,2015-08-29 04:05:33+00:00,0,0,@kaa_laranja,
naosalvo,@c_rodriguees huahuahu compartilha la pra noz! valeu champz!,2015-08-31 21:46:01+00:00,1,1,@c_rodriguees,
naosalvo,@_bedonfire \o/,2015-08-31 21:34:06+00:00,0,1,,
naosalvo,@Diego_Maxxx doq raios vc ta falando? huahuauha,2015-08-31 20:16:53+00:00,0,0,,
naosalvo,@cahrolls kkkkk,2015-08-31 16:16:57+00:00,0,1,@Cahrolls,
naosalvo,@CaiumCRF huahuahuahu,2015-08-31 15:00:15+00:00,0,2,,
naosalvo,@CaiumCRF fudeu aaghuahuau,2015-08-31 05:26:20+00:00,1,0,,
naosalvo,@medo_b @Milho_Wonka huahuahu milho wonka fazendo papel de milho wonka,2015-08-31 05:12:38+00:00,0,1,@medo_b @Milho_Wonka,
naosalvo,otimo tema pra vc enviar pra algum amigo medroso acordado hauhuahua,2015-08-31 05:04:04+00:00,1,18,,
naosalvo,@umaminaay parabennnnznnzznznzn,2015-08-31 04:59:42+00:00,0,1,@umaminaay,
naosalvo,@glaubercanedo xa com eu,2015-08-31 04:50:22+00:00,0,0,,
naosalvo,@medo_b ficou fera,2015-08-31 04:50:14+00:00,0,2,@medo_b,
naosalvo,@SatanMeLeva la na parte de videos na fanpage,2015-08-31 04:50:05+00:00,0,0,,
naosalvo,70% loadiinnnnnng,2015-08-31 04:45:24+00:00,0,15,,
