User,Text,Date,Favorites,Retweets,Mentions,HashTags
naosalvo,pt-en,2014-01-31 18:17:36+00:00,5,10,,
naosalvo,Irmãos monocelha cantam MARIMAR http://www.naosalvo.com.br/irmaos-monocelha-cantam-marimar-auuuu/,2014-01-31 17:48:01+00:00,11,1,,
naosalvo,TOMA: http://www.naosalvo.com.br/irmaos-monocelha-cantam-marimar-auuuu/,2014-01-31 16:56:30+00:00,16,15,,
naosalvo,Calor nivel: Inferno em época de carnaval,2014-01-31 16:44:58+00:00,62,20,,
naosalvo,Imagina vc vai na Cracolandia fazer um sopão da caridade e por distração escreve uma faixa com Sopa de Pedra Gratis Aqui. Vish.,2014-01-31 16:42:41+00:00,17,13,,
naosalvo,Bla Bla Bla Blu Blu Blu please come to Brazil! http://naosalvo.com.br/bla-bla-bla-blu-blu-blu-please-come-to-brazil/ …,2014-01-31 16:18:30+00:00,8,3,,
naosalvo,"Hi everyone that speak english very cool, HELP US in the newissimo post that is on air!! http://www.naosalvo.com.br/bla-bla-bla-blu-blu-blu-please-come-to-brazil/",2014-01-31 15:58:13+00:00,4,7,,
naosalvo,Jah me disse que sou cantor de reggae http://www.naosalvo.com.br/jah-me-disse-que-sou-cantor-de-reggae/,2014-01-31 15:18:11+00:00,7,6,,
naosalvo,Aquele cara que twitta 50 coisas por minuto na timeline chegando no twitter: http://molejao.com.br/post/74943081185/olha-eu-olha-eu-olha-eu,2014-01-31 14:47:13+00:00,10,11,,
naosalvo,"na internet vc fala A, o cara entende B, compartilha C, galera comenta D e o Facebook te bloqueia por Y",2014-01-31 14:22:20+00:00,83,43,,
naosalvo,E aqui estou eu tomando meu 2395839 bloqueio no Facebook. Dessa vez por causa desse post: http://www.naosalvo.com.br/voce-nao-falou-que-eu-sou-viado-fala-agora/ (?????????????),2014-01-31 14:11:29+00:00,5,18,,
naosalvo,Ah não...... Ahhh naooooooo.... /// “@TabloideBR: Cantor Latino grava novo videoclipe vestido de mulher http://bit.ly/1nrUbar”,2014-01-31 13:04:19+00:00,18,10,@TabloideBR,
naosalvo,@emanuelelima_ prove!,2014-01-31 03:34:35+00:00,0,0,@emanuelelima_,
