User,Text,Date,Favorites,Retweets,Mentions,HashTags
naosalvo,"Bom, já viram la que o negocio do Acre PARECE que era jogada pra vender livro mesmo... já posso liberar essas caixas?",2017-05-31 21:48:57+00:00,46,478,,
naosalvo,Chega na gata e manda essa... http://jenios.com.br/unica-chance-de-arrumar-uma-namoradinha-e-apelando-no-tinder/,2017-05-31 18:08:19+00:00,42,152,,
naosalvo,Só me responda esse tweet com um Ctrl+V no que esta salvo ai e vc nem sabia,2017-05-31 07:20:44+00:00,14,210,,
naosalvo,q isso,2017-05-31 06:55:33+00:00,0,0,,
naosalvo,Lets pah,2017-05-31 06:50:34+00:00,9,27,,
naosalvo,YEAHHHHHhhhhhhhhhhhh,2017-05-31 06:28:52+00:00,1,1,,
naosalvo,Eu no CS vou de 8 a 80 que óh..................,2017-05-31 06:20:12+00:00,4,128,,
naosalvo,Nesse prato tudo fica parecendo um ovo frito pra mim #MasterChefBR,2017-05-31 03:16:57+00:00,52,398,,#MasterChefBR
naosalvo,"Chamam ele de ""coisa ruim""",2017-05-31 03:14:28+00:00,1121,1982,,
naosalvo,Nossa politica é uma piada mesmo hahahahahah,2017-05-31 03:13:36+00:00,7,62,,
naosalvo,Ficou bem claro pra mim,2017-05-31 02:45:05+00:00,45,176,,
naosalvo,Estou em um lugar que tem Feijoada de Frutos do Mar. Estou com medo de descobrir oq é isso...,2017-05-31 01:57:04+00:00,7,182,,
naosalvo,"> agora anuncio mais um podcast, feito com mto carinho pra vc assinar o feed com gosto! SE EU FOSSE VOCÊ",2017-05-31 00:12:02+00:00,13,130,,
naosalvo,"Minha paixão: @naoouvo, em 1 ano de vida já entrou na lista da Apple dos melhores podcasts e bateu 10milhões de downloads! &gt;",2017-05-31 00:11:40+00:00,12,289,@naoouvo,
naosalvo,"O amigo que mais se importa comigo e que mais me manda email é o Ariel da 99, queria o zap",2017-05-30 23:52:58+00:00,50,274,,
naosalvo,Feed diferente!,2017-05-30 20:03:16+00:00,0,5,,
naosalvo,Por favor providenciem um do teste de DNA do Ratinho pra mim. Obrigado :),2017-05-30 19:55:23+00:00,42,189,,
naosalvo,Hahahahaha,2017-05-30 19:27:40+00:00,0,1,,
naosalvo,Morar no Rio tem suas vantagens Calor humano e novas amizades por exemplo,2017-05-30 17:41:06+00:00,765,1764,,
naosalvo,O brasileiro olha pra cara do perigo e diz kkkkkkkkk perigo,2017-05-30 08:04:41+00:00,365,1151,,
naosalvo,Ficou putaço http://www.naosalvo.com.br/oxente/quando-esmola-e-de-menos-o-pedinte-desconfia/,2017-05-31 21:28:46+00:00,13,60,,
naosalvo,Hahahaha ele foi embora de táxi,2017-05-31 21:00:54+00:00,0,3,,
naosalvo,To com medo de vcs...,2017-05-31 07:35:58+00:00,4,49,,
naosalvo,exatamente,2017-05-31 06:55:26+00:00,0,2,,
naosalvo,quer me dar o cu? huahuauh,2017-05-31 06:35:25+00:00,0,3,,
naosalvo,pq ele eh loko,2017-05-31 06:28:26+00:00,0,1,,
naosalvo,"nem fiz, mas o canal ta la http://twitch.com/cidcidoso",2017-05-31 06:28:09+00:00,0,2,,
naosalvo,tira todas do cu então,2017-05-31 06:27:31+00:00,0,11,,
naosalvo,Ela é rotativa :),2017-05-31 01:43:23+00:00,0,0,,
naosalvo,Já tamo em #2 na lista dos mais baixados do dia! Certeza q quem gosta do @naoouvo vai gostar e quem n conhece podcast vai começar a ouvir :),2017-05-31 00:14:17+00:00,5,84,@naoouvo,
naosalvo,Eu to vendo aquilo ali msm?,2017-05-30 23:56:54+00:00,0,4,,
naosalvo,"Hahahah tinha visto já, sensacional",2017-05-30 23:54:37+00:00,0,14,,
naosalvo,Ue mas se é bloqueada como q viu o tweet oO,2017-05-30 23:53:32+00:00,0,1,,
naosalvo,É um NOVO podcast galere Vms lançar outros essa semana Espero que não cansem da nossa voz pq agora vão ouvir a semana toda hahaha,2017-05-30 19:59:07+00:00,4,98,,
naosalvo,Descobriram!!,2017-05-30 19:29:52+00:00,0,9,,
naosalvo,"Primeira vez que vejo sua narração em CS, Ta mandando mto garotinho! Parabéns",2017-05-30 18:21:33+00:00,0,14,,
naosalvo,CICLOPE sempre concentrado,2017-05-30 17:49:30+00:00,0,26,,
naosalvo,Hahahahhahaha é um bom apelido,2017-05-30 17:28:30+00:00,0,2,,
naosalvo,Poderia ser,2017-05-30 02:33:24+00:00,0,1,,
naosalvo,Curriculum Vitae,2017-05-30 02:32:27+00:00,0,11,,
naosalvo,De colar ponto com poderia ser uma loja online de acessórios,2017-05-30 02:31:02+00:00,18,158,,
naosalvo,Filho do Messi aprendendo a fazer hangloose olhando o Neymar Deu sorte de não ter aprendido outras coisas,2017-05-29 22:55:53+00:00,341,814,,
naosalvo,Uma amiga perguntou se não tinha alguem pra apresentar PORÉM ela gosta de homens com cara de quem ta em condicional. Oq seria isso? Foto ex?,2017-05-29 22:32:13+00:00,10,248,,
naosalvo,salve no twitter,2017-05-29 22:19:26+00:00,1,3,,
naosalvo,Hahahahah,2017-05-29 19:29:36+00:00,0,3,,
naosalvo,Fui mostrar o vídeo q fizemos da Coreia Campeã da Copa pra uma pessoa e achei vários REACTIONS q nem sabia q existiam! Hahaha gostei desse,2017-05-29 18:31:16+00:00,14,160,,
naosalvo,Hahahhhagagagag,2017-05-29 18:20:37+00:00,0,1,,
naosalvo,"Não lembro desse episódio de Naruto, alguém sabe o nome?",2017-05-29 07:34:47+00:00,370,1035,,
naosalvo,Eu nem sei mais as coisas q eu falo,2017-05-29 05:26:49+00:00,189,909,,
naosalvo,Hahahaha justo,2017-05-29 03:02:49+00:00,0,0,,
naosalvo,As vezes o cara da azar ne Destino,2017-05-29 02:33:18+00:00,680,1283,,
naosalvo,Qq ta há com tem seno,2017-05-29 01:28:13+00:00,133,399,,
naosalvo,"""Meme é um quadradinho com uma frase em cima e outra em baixo"" ...Alguém me dá um tiro",2017-05-29 01:10:46+00:00,707,2353,,
naosalvo,É oq eu digo. Todo dia chega alguém na internet ontem.,2017-05-29 00:59:23+00:00,148,857,,
naosalvo,Ahhha naooo mano Os caras perguntando pro detetive virtual do fantástico se esse gif é verdade mesmo........,2017-05-29 00:57:45+00:00,320,1154,,
naosalvo,TV brasileira fora de contexto,2017-05-28 23:39:30+00:00,232,930,,
naosalvo,HAHAHA,2017-05-28 19:35:21+00:00,0,0,,
naosalvo,Peguei um uber pool e o japa que ta dividindo a corrida aparentemente morreu há uns 20min.... xama o xamu,2017-05-28 19:31:16+00:00,25,483,,
naosalvo,Classic,2017-05-28 19:28:36+00:00,0,4,,
naosalvo,Já Hahahaha tipo isso,2017-05-28 19:22:31+00:00,0,11,,
naosalvo,"Na rua ta rolando guerra de pixo. Fizeram um FORA TEMER, aí mudaram pra BORA TEMER, agora modificaram pra BOSTA TEMER. Ate onde será q vai?",2017-05-28 19:15:17+00:00,53,365,,
naosalvo,Alguém tem um Wii U com Mario Maker pra me emprestar por um mês pelamordedeus,2017-05-28 18:51:11+00:00,2,66,,
naosalvo,Me manda um beijo molhado,2017-05-28 03:43:10+00:00,0,24,,
naosalvo,Sensacional https://youtu.be/YQi3WBajREQ,2017-05-28 03:11:59+00:00,14,54,,
naosalvo,Não olhe esse tweet @evaristocosta,2017-05-28 00:58:46+00:00,15,304,@evaristocosta,
naosalvo,A cara do Evaristo..,2017-05-28 00:58:11+00:00,0,14,,
naosalvo,Falou td Francisco! Revoltado e de pau duro aqui,2017-05-28 00:55:12+00:00,609,1256,,
naosalvo,Verdad..péra,2017-05-28 00:44:14+00:00,40,168,,
naosalvo,"A atendente do Starbucks perguntou qual meu nome pra colocar no copo, eu respondi Escreve algum q vc acha que é minha cara...",2017-05-27 23:55:05+00:00,619,2547,,
naosalvo,Hahahahah,2017-05-27 19:25:50+00:00,0,0,,
naosalvo,"Oi Jose, tem um botão com ícone de câmera, ai é só selecionar, se não conseguir avisa ai",2017-05-27 19:03:14+00:00,0,22,,
naosalvo,Hj eu to mais a vontade que o Gianecchini vestido de Robin,2017-05-27 19:01:41+00:00,139,494,,
naosalvo,Pego a garrafa Pego o copo Coloco a bebida no copo 10s distraído Pego a garrafa e bebo direto ignorando o copo ate o fim da refeição ?,2017-05-27 18:37:35+00:00,29,247,,
naosalvo,Primeiro aniversário que que eu vou que a aniversariante não foi ?,2017-05-27 07:31:11+00:00,22,436,,
naosalvo,Qual sua desculpa pra hoje?,2017-05-27 04:19:01+00:00,98,261,,
naosalvo,Duvida cruel,2017-05-27 04:14:08+00:00,10,87,,
naosalvo,ATENDE FDP,2017-05-27 03:46:00+00:00,0,60,,
